"participantID","age","female","nonChinese","sesInc","sesLad","day","itemDisc1","itemDisc2","itemDisc3","itemDisc4","itemDisc5","itemDisc6","itemDisc7","itemDisc8","itemDisc9","itemDayCogFail01","itemDayCogFail02","itemDayCogFail03","itemDayCogFail04","itemDayCogFail05","itemDayCogFail06","itemDayCogFail07","itemDayCogFail08","itemDayCogFail09","itemDayCogFail10","itemDayCogFail11","itemDayCogFail12","itemDayCogFail13","itemDayStressorArgue","itemDayStressorAvoid","itemDayStressorWork","itemDayStressorHome","itemDayStressorDiscrimination","itemDayStressorNetwork","itemDayStressorOther"
"DISC-CF-2252",22,1,1,3,7,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2252",22,1,1,3,7,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2252",22,1,1,3,7,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2252",22,1,1,3,7,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2252",22,1,1,3,7,5,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2252",22,1,1,3,7,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2252",22,1,1,3,7,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2253",22,1,0,3,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2253",22,1,0,3,7,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2253",22,1,0,3,7,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2253",22,1,0,3,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2253",22,1,0,3,7,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2253",22,1,0,3,7,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2253",22,1,0,3,7,7,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-3001",21,1,0,2,7,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3001",21,1,0,2,7,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3001",21,1,0,2,7,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3001",21,1,0,2,7,4,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"DISC-CF-3001",21,1,0,2,7,5,1,1,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3001",21,1,0,2,7,6,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-3001",21,1,0,2,7,7,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3002",25,0,0,3,6,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3002",25,0,0,3,6,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3002",25,0,0,3,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3002",25,0,0,3,6,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"DISC-CF-3002",25,0,0,3,6,5,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-3002",25,0,0,3,6,6,2,1,1,1,1,1,1,1,1,3,3,0,0,0,0,3,3,3,0,0,1,3,0,0,0,0,0,0,0
"DISC-CF-3002",25,0,0,3,6,7,2,1,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3003",22,0,0,6,7,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"DISC-CF-3003",22,0,0,6,7,2,1,1,1,1,1,1,1,2,1,1,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-3003",22,0,0,6,7,3,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3003",22,0,0,6,7,4,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3003",22,0,0,6,7,5,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3003",22,0,0,6,7,6,1,1,1,1,1,1,1,2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3003",22,0,0,6,7,7,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3004",20,1,1,5,7,1,2,1,1,1,1,1,1,1,1,1,1,3,2,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0
"DISC-CF-3004",20,1,1,5,7,2,2,1,1,1,1,1,1,1,1,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3004",20,1,1,5,7,3,2,1,1,1,1,1,1,1,1,0,2,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3004",20,1,1,5,7,4,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0
"DISC-CF-3004",20,1,1,5,7,5,2,1,1,1,1,1,1,1,1,2,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3004",20,1,1,5,7,6,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-3004",20,1,1,5,7,7,2,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3005",20,1,0,6,7,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-3005",20,1,0,6,7,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3005",20,1,0,6,7,3,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3005",20,1,0,6,7,4,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3005",20,1,0,6,7,5,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3005",20,1,0,6,7,6,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3005",20,1,0,6,7,7,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3006",20,1,1,2,6,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"DISC-CF-3006",20,1,1,2,6,2,1,1,1,1,1,1,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3006",20,1,1,2,6,3,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"DISC-CF-3006",20,1,1,2,6,4,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DISC-CF-3006",20,1,1,2,6,5,1,1,1,1,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3006",20,1,1,2,6,6,1,1,1,1,1,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3006",20,1,1,2,6,7,1,1,1,1,1,1,1,2,1,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3007",23,0,0,6,6,1,1,1,1,1,1,1,1,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3007",23,0,0,6,6,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3007",23,0,0,6,6,3,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3007",23,0,0,6,6,4,1,1,1,1,1,1,1,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3007",23,0,0,6,6,5,1,1,1,1,1,1,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-3007",23,0,0,6,6,6,1,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3007",23,0,0,6,6,7,1,1,1,1,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-3008",22,1,1,2,8,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3008",22,1,1,2,8,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3008",22,1,1,2,8,3,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3008",22,1,1,2,8,4,1,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3008",22,1,1,2,8,5,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3008",22,1,1,2,8,6,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3008",22,1,1,2,8,7,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3009",25,0,1,3,3,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3009",25,0,1,3,3,2,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-3009",25,0,1,3,3,3,1,1,1,1,1,1,3,1,1,1,3,0,1,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1
"DISC-CF-3009",25,0,1,3,3,4,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3009",25,0,1,3,3,5,1,1,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3009",25,0,1,3,3,6,1,1,1,1,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3009",25,0,1,3,3,7,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3010",23,0,0,3,3,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3010",23,0,0,3,3,2,2,2,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3010",23,0,0,3,3,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3010",23,0,0,3,3,4,2,2,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3010",23,0,0,3,3,5,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3010",23,0,0,3,3,6,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"DISC-CF-3010",23,0,0,3,3,7,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3011",23,0,0,4,7,1,1,1,1,2,1,1,2,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3011",23,0,0,4,7,2,1,1,1,2,1,1,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3011",23,0,0,4,7,3,1,1,1,2,1,1,2,1,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3011",23,0,0,4,7,4,1,1,1,2,1,1,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-3011",23,0,0,4,7,5,1,1,1,2,1,1,2,1,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"DISC-CF-3011",23,0,0,4,7,6,1,1,1,2,1,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3011",23,0,0,4,7,7,1,1,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3012",22,1,0,5,4,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3012",22,1,0,5,4,2,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3012",22,1,0,5,4,3,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3012",22,1,0,5,4,4,1,1,1,1,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3012",22,1,0,5,4,5,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3012",22,1,0,5,4,6,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3012",22,1,0,5,4,7,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"DISC-CF-3013",26,0,0,5,7,1,1,1,1,1,1,1,3,1,1,2,2,0,0,1,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0
"DISC-CF-3013",26,0,0,5,7,2,1,1,1,1,1,1,3,1,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"DISC-CF-3013",26,0,0,5,7,3,1,1,1,1,1,1,3,1,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3013",26,0,0,5,7,4,1,1,1,1,1,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3013",26,0,0,5,7,5,1,1,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3013",26,0,0,5,7,6,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3013",26,0,0,5,7,7,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3014",21,1,0,2,4,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3014",21,1,0,2,4,2,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1
"DISC-CF-3014",21,1,0,2,4,3,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"DISC-CF-3014",21,1,0,2,4,4,1,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0
"DISC-CF-3014",21,1,0,2,4,5,1,1,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3014",21,1,0,2,4,6,1,1,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3014",21,1,0,2,4,7,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-3015",19,1,0,4,6,1,1,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3015",19,1,0,4,6,2,1,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3015",19,1,0,4,6,3,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3015",19,1,0,4,6,4,1,1,1,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3015",19,1,0,4,6,5,1,1,1,1,2,1,2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3015",19,1,0,4,6,6,1,1,1,1,2,1,2,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3015",19,1,0,4,6,7,1,1,1,1,2,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3016",26,1,1,2,4,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"DISC-CF-3016",26,1,1,2,4,2,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3016",26,1,1,2,4,3,1,1,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"DISC-CF-3016",26,1,1,2,4,4,1,1,1,3,1,1,1,1,1,3,0,0,0,2,0,1,3,3,3,1,2,1,0,1,0,1,0,1,0
"DISC-CF-3016",26,1,1,2,4,5,1,1,1,3,1,1,1,1,1,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
"DISC-CF-3016",26,1,1,2,4,6,1,1,1,3,1,1,1,1,1,1,1,2,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3016",26,1,1,2,4,7,1,1,1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3017",21,1,0,4,7,1,1,1,1,1,2,1,1,2,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"DISC-CF-3017",21,1,0,4,7,2,1,1,1,1,2,1,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3017",21,1,0,4,7,3,1,1,1,1,2,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3017",21,1,0,4,7,4,1,1,1,1,2,1,1,2,1,0,0,3,0,3,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3017",21,1,0,4,7,5,1,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3017",21,1,0,4,7,6,1,1,1,1,2,1,1,2,1,3,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3017",21,1,0,4,7,7,1,1,1,1,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3018",21,1,0,5,9,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3018",21,1,0,5,9,2,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-3018",21,1,0,5,9,3,1,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
"DISC-CF-3018",21,1,0,5,9,4,1,1,2,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"DISC-CF-3018",21,1,0,5,9,5,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3018",21,1,0,5,9,6,1,1,2,1,1,1,2,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-3018",21,1,0,5,9,7,1,1,2,1,1,1,2,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-3019",23,1,0,4,7,1,1,1,1,3,1,1,1,1,2,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"DISC-CF-3019",23,1,0,4,7,2,1,1,1,3,1,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3019",23,1,0,4,7,3,1,1,1,3,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-3019",23,1,0,4,7,4,1,1,1,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DISC-CF-3019",23,1,0,4,7,5,1,1,1,3,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3019",23,1,0,4,7,6,1,1,1,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3019",23,1,0,4,7,7,1,1,1,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3020",24,0,0,2,7,1,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3020",24,0,0,2,7,2,2,1,1,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3020",24,0,0,2,7,3,2,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3020",24,0,0,2,7,4,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3020",24,0,0,2,7,5,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3020",24,0,0,2,7,6,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3020",24,0,0,2,7,7,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"DISC-CF-3021",21,1,0,1,5,1,1,1,1,1,1,1,2,2,2,1,1,0,1,0,1,0,1,2,2,2,0,2,1,1,1,1,0,1,0
"DISC-CF-3021",21,1,0,1,5,2,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3021",21,1,0,1,5,3,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3021",21,1,0,1,5,4,1,1,1,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3021",21,1,0,1,5,5,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3021",21,1,0,1,5,6,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"DISC-CF-3021",21,1,0,1,5,7,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-3022",19,1,0,1,7,1,1,1,1,1,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-3022",19,1,0,1,7,2,1,1,1,1,1,1,1,3,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"DISC-CF-3022",19,1,0,1,7,3,1,1,1,1,1,1,1,3,2,0,3,0,2,0,0,0,1,1,3,0,2,1,0,1,1,1,1,0,0
"DISC-CF-3022",19,1,0,1,7,4,1,1,1,1,1,1,1,3,2,1,3,0,0,0,0,0,3,1,0,1,0,1,0,1,1,1,0,0,0
"DISC-CF-3022",19,1,0,1,7,5,1,1,1,1,1,1,1,3,2,2,0,0,0,0,0,3,2,1,1,1,0,2,1,0,0,0,0,0,0
"DISC-CF-3022",19,1,0,1,7,6,1,1,1,1,1,1,1,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"DISC-CF-3022",19,1,0,1,7,7,1,1,1,1,1,1,1,3,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0
